SbjNum,d3,PROVINCIA,DISTRITO,ORGANIZACION,A,B,D,E,P1,P2,P3,P4,P5_O1,P5_O2,P5_O3,P5_O4,P6_1,P6_2,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16A,P16B_O1,P16B_O2,P16B_O3,P16B_O4,P16B_O5,P16B_O6,P16B_O7,P16B_O8,P16B_O9,P17,P18,P19,P20,P21,P22,P23,P24_1,P24_2,P24_3,P24_4,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,I_1_P44,I_2_P44,I_3_P44,I_4_P44,I_5_P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,I_1_P54,I_2_P54,I_3_P54,I_4_P54,I_1_P55,I_2_P55,I_1_P56,I_2_P56,P57,P58,P59,NSE,REGX,ent,SEXO,edad
153129829,6,601,60101,46,1,26,3,4,1,1,10,1,1,NA,NA,NA,2,NA,1,1,1,1,1,1,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,5,0,0,5,1,2,1,3,30,3,3,1,2,NA,4,NA,NA,NA,NA,NA,NA,1,1,4,4,4,1,3,1,10,1,96,1,3,5,3,2,1,1,1,1,1,1,2,2,4,1,3,1,24,300,1,2
153129887,23,2301,230101,40,1,55,2,3,2,2,10,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,10,0,3,1,2,2,1,1,NA,2,2,2,2,NA,1,NA,10,16,1,1,2,1,1,4,3,3,4,3,2,13,1,22,1,6,3,5,2,1,1,1,1,1,1,1,2,3,1,3,1,42,200,1,5
153129978,21,2101,210101,57,1,32,1,3,3,104,5,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,4,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,15,60,15,3,2,2,2,10,90,3,4,4,2,NA,1,NA,5,16,2,1,4,3,1,4,2,2,2,4,3,103,1,7,1,6,4,5,2,1,1,1,1,1,1,1,2,4,1,3,1,42,300,1,2
153130277,10,1001,100102,40,1,25,2,1,2,12,8,2,NA,NA,NA,NA,NA,NA,1,4,3,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,90,40,20,5,3,3,2,1,NA,4,4,4,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,4,103,4,2,2,3,2,3,2,2,2,1,1,1,2,2,2,1,2,2,3,33,200,2,2
153131128,25,2501,250101,42,1,41,3,3,1,2,10,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,2,1,1,6,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,2,2,4,3,1,1,2,2,3,1,1,2,1,2,3,2,NA,NA,NA,NA,NA,1,1,4,3,4,3,4,2,1,2,96,1,4,3,4,2,1,1,2,1,1,1,2,2,3,1,3,2,51,300,1,3
153131712,10,1001,100101,29,1,23,1,1,2,3,9,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,30,1,2,4,2,2,1,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,3,4,4,4,2,4,5,96,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,1,4,33,200,2,1
153132041,25,2501,250101,42,1,48,3,1,2,1,10,1,1,NA,NA,NA,2,NA,1,3,1,2,2,2,2,2,1,96,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,2,2,1,5,1,4,2,2,2,1,2,1,2,2,2,1,1,3,3,NA,NA,NA,NA,NA,3,1,2,3,4,3,4,2,4,9,7,1,6,3,5,1,1,1,1,1,1,1,2,2,3,1,3,1,51,300,1,4
153133319,21,2101,210101,57,1,22,2,1,1,2,8,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,30,30,15,15,3,2,1,1,NA,1,1,2,2,NA,1,NA,25,24,2,1,4,3,1,2,2,4,4,4,2,2,1,13,1,5,1,5,2,1,2,2,1,2,1,2,2,5,1,3,2,42,300,1,1
153133320,21,2101,210101,57,1,39,2,1,2,102,2,1,1,NA,NA,NA,1,NA,1,3,1,1,3,1,2,1,1,6,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,120,60,30,10,4,4,1,2,30,2,3,2,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,3,1,20,1,3,3,3,2,2,2,2,2,1,2,2,2,1,2,1,4,42,300,1,3
153133809,10,1001,100106,29,1,42,1,1,1,2,10,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,60,1,1,5,2,2,3,2,60,2,2,2,2,NA,3,9,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,3,8,1,96,1,1,3,1,1,2,2,2,2,2,2,2,2,1,2,2,4,33,200,1,3
153134512,12,1201,120101,71,1,57,3,1,4,101,5,2,NA,NA,NA,NA,NA,NA,2,3,1,3,3,4,2,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,1,30,40,60,30,3,4,1,2,2,3,3,3,1,3,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,3,10,5,2,2,6,3,3,2,1,2,2,2,1,1,2,2,3,1,3,2,33,400,2,5
153134855,12,1201,120101,71,1,50,3,1,3,101,5,1,1,NA,NA,NA,3,NA,2,3,1,3,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,1,15,40,60,20,3,4,1,1,NA,3,3,3,1,2,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,3,212,3,2,2,3,3,3,2,1,2,2,2,2,1,2,2,3,1,3,3,33,400,2,4
153135222,12,1201,120101,71,1,38,3,1,3,101,4,1,1,NA,NA,NA,2,NA,1,3,1,3,3,3,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,2,10,60,30,30,3,3,1,1,NA,3,3,3,1,2,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,3,12,4,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,3,3,33,400,2,3
153135316,10,1001,100102,29,1,32,1,1,1,3,10,1,1,NA,NA,NA,1,NA,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,15,4,2,10,1,1,1,2,7,1,1,1,2,NA,3,1,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,1,4,1,1,2,3,2,3,2,2,2,2,2,2,2,2,2,1,2,3,4,33,200,2,2
153136169,23,2301,230101,40,1,64,2,1,1,2,9,1,2,NA,NA,NA,NA,2,1,1,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,20,10,10,10,2,2,2,3,15,2,2,1,2,NA,3,5,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,2,3,19,96,2,4,2,4,2,1,1,2,1,1,1,2,2,4,1,3,2,42,200,2,5
153138642,11,1101,110101,71,1,26,3,1,3,2,7,1,1,NA,NA,NA,3,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,20,60,30,10,3,3,1,1,NA,3,3,2,2,NA,1,NA,3,1,1,2,2,2,1,2,4,4,3,4,3,213,1,2,1,6,4,6,1,1,1,1,1,2,1,2,2,3,1,3,1,42,400,1,2
153139483,11,1101,110101,71,1,59,13,1,4,102,4,2,NA,NA,NA,NA,NA,NA,1,4,1,4,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,2,1,20,60,30,2,4,4,2,2,1,4,4,4,2,NA,4,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,5,118,7,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,3,3,42,400,2,5
153139662,14,1401,140101,80,1,37,3,1,5,105,8,2,NA,NA,NA,NA,NA,NA,1,1,1,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,1,40,200,120,5,5,4,2,15,180,2,4,4,1,1,3,3,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,5,103,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,2,3,4,24,400,2,3
153139663,14,1401,140101,80,1,47,2,1,2,2,6,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,120,30,15,2,2,2,1,NA,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,221,6,2,2,2,3,1,2,2,2,2,1,2,2,2,2,1,2,3,4,24,400,2,4
153139664,14,1401,140101,80,1,44,3,3,2,4,8,1,1,NA,NA,NA,2,NA,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,45,30,2,5,2,2,2,2,30,2,2,2,1,1,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,227,3,1,2,3,3,3,2,2,2,2,1,2,2,2,2,3,1,3,3,24,400,2,3
153139665,14,1401,140101,80,1,55,4,1,4,102,2,1,1,NA,NA,NA,4,NA,1,1,1,2,4,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,10,120,15,5,4,4,1,1,NA,2,2,3,2,NA,1,NA,17,12,2,1,3,1,1,3,3,3,4,4,2,10,1,2,1,3,3,3,1,1,1,1,1,1,1,1,2,4,1,3,1,24,400,1,5
153139666,14,1401,140101,80,1,26,2,1,1,2,10,1,1,NA,NA,NA,1,NA,1,1,1,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,10,10,5,5,2,2,1,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,209,1,2,1,6,3,5,2,2,2,2,1,2,1,2,2,3,1,3,2,24,400,1,2
153139667,14,1401,140101,80,1,34,4,1,4,105,5,1,2,NA,NA,NA,NA,4,1,2,2,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,2,2,40,40,10,10,2,2,2,4,150,4,4,5,1,2,3,5,NA,NA,NA,NA,NA,1,3,4,4,4,3,4,3,106,3,4,1,3,3,3,2,1,2,2,1,2,2,2,2,3,1,3,3,24,400,1,2
153139668,14,1401,140101,80,1,28,4,1,3,103,1,1,2,NA,NA,NA,NA,4,1,2,1,2,4,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,15,10,5,3,3,2,4,120,2,4,3,2,NA,3,2,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,3,3,2,1,4,3,4,2,1,1,2,1,2,1,2,2,3,1,3,2,24,400,1,2
153139669,14,1401,140101,80,1,60,2,1,2,1,5,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,30,10,10,5,2,2,2,1,NA,2,4,2,2,NA,3,2,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,102,1,26,1,3,3,3,2,1,2,2,2,2,2,2,2,3,1,3,3,24,400,1,5
153139670,14,1401,140101,80,1,70,4,1,4,102,1,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,15,10,10,2,2,2,2,30,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,11,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,2,3,4,24,400,2,5
153139671,14,1401,140101,80,1,20,3,1,2,2,8,1,1,NA,NA,NA,2,NA,1,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,20,15,15,5,2,2,1,1,NA,2,2,2,1,1,3,1,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,12,1,3,2,4,3,4,2,1,2,2,1,2,1,2,2,4,1,3,2,24,400,2,1
153139672,14,1401,140101,80,1,44,2,1,3,104,7,1,1,NA,NA,NA,2,NA,1,2,1,3,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,15,5,5,5,2,2,2,1,NA,2,2,2,2,NA,3,5,NA,NA,NA,NA,NA,3,1,4,4,4,3,4,3,217,2,4,2,6,5,5,2,1,1,2,2,2,1,2,2,3,1,3,2,24,400,2,3
153139675,14,1401,140101,80,1,62,4,3,4,103,2,2,NA,NA,NA,NA,NA,NA,1,4,3,4,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,2,1,25,20,5,5,2,2,2,2,30,4,4,4,2,NA,1,NA,41,25,1,2,2,1,3,4,3,4,4,4,4,103,96,2,1,3,4,3,1,2,2,2,1,1,1,2,2,4,1,3,2,24,400,1,5
153139676,14,1401,140101,80,1,34,2,1,3,113,4,1,1,NA,NA,NA,4,NA,1,2,3,3,4,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,1,30,15,10,5,4,4,2,1,NA,2,2,3,2,NA,3,6,NA,NA,NA,NA,NA,4,1,2,3,3,2,2,2,11,4,2,2,4,3,4,2,1,1,1,1,2,1,2,2,3,1,3,2,24,400,2,2
153139677,14,1401,140101,80,1,48,4,1,5,105,1,1,1,NA,NA,NA,3,NA,3,4,3,4,4,4,2,4,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,2,2,1,30,120,10,10,4,2,1,4,45,2,4,4,1,1,1,NA,17,12,2,1,4,2,1,3,3,4,4,4,5,105,96,9,2,6,3,5,2,1,2,2,1,1,1,2,2,3,1,3,2,24,400,2,4
153139678,14,1401,140101,80,1,40,4,1,4,101,2,1,1,NA,NA,NA,2,NA,1,3,1,2,3,3,2,5,1,4,96,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,1,10,120,30,45,4,3,2,1,NA,3,4,5,2,NA,3,3,NA,NA,NA,NA,NA,2,1,2,3,2,3,4,4,106,96,4,1,6,5,5,1,1,1,1,1,1,1,2,2,4,1,3,1,24,400,1,3
153139679,14,1401,140101,80,1,41,3,3,2,1,9,1,1,NA,NA,NA,2,NA,3,2,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,30,30,5,5,2,2,1,1,NA,2,2,2,1,2,3,3,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,3,1,2,1,2,3,2,2,2,2,2,2,1,2,2,2,4,1,3,3,24,400,1,3
153139680,14,1401,140101,80,1,63,3,1,3,101,3,1,2,NA,NA,NA,NA,3,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,60,40,20,10,4,2,2,4,365,2,3,3,2,NA,3,3,NA,NA,NA,NA,NA,1,1,4,3,4,4,4,4,105,1,2,2,6,4,5,2,1,2,2,1,2,2,2,2,3,1,3,2,24,400,2,5
153139681,14,1401,140101,80,1,50,4,3,4,101,3,1,2,NA,NA,NA,NA,4,1,4,3,4,4,4,2,4,1,2,96,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,2,2,1,30,120,30,10,4,4,2,14,210,4,4,4,2,NA,3,2,NA,NA,NA,NA,NA,1,2,4,4,4,4,4,4,105,3,4,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,4,24,400,2,4
153139682,14,1401,140101,80,1,53,2,1,5,101,1,1,1,NA,NA,NA,4,NA,3,4,3,4,4,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,2,1,15,120,30,10,4,4,1,3,15,3,4,4,2,NA,3,2,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,3,10,2,4,1,6,3,5,2,1,1,1,1,1,1,1,2,5,1,3,1,24,400,1,4
153139683,14,1401,140101,80,1,49,2,1,1,1,10,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,10,20,10,10,2,2,2,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,3,1,11,1,4,2,3,3,3,2,2,2,2,1,2,2,2,2,3,1,3,3,24,400,2,4
153140254,10,1001,100102,40,1,32,4,1,2,2,10,1,2,NA,NA,NA,NA,2,1,1,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,20,0,7,20,2,2,2,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,1,8,1,9,2,3,2,3,2,2,2,2,2,1,2,2,2,3,1,3,3,33,200,2,2
153140543,11,1101,110101,71,1,56,1,1,2,2,7,2,NA,NA,NA,NA,NA,NA,1,2,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,1,10,60,20,10,3,3,1,1,NA,2,3,2,2,NA,1,NA,3,1,1,2,2,2,1,3,4,3,3,3,3,210,5,9,2,6,5,5,1,1,1,1,1,1,1,1,2,3,1,3,1,42,400,2,5
153140553,8,801,80106,64,1,29,2,1,2,2,7,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2,2,1,20,0,0,5,2,2,1,1,NA,2,3,2,2,NA,3,3,NA,NA,NA,NA,NA,1,1,2,4,4,4,4,2,2,1,2,1,3,3,3,2,1,2,2,2,1,1,2,2,4,1,2,2,42,300,1,2
153140556,8,801,80108,46,1,26,2,1,2,4,9,1,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,2,2,2,78,0,60,15,4,2,2,1,NA,2,2,4,1,2,2,NA,11,18,2,1,4,1,1,3,3,4,4,4,2,4,1,7,1,3,3,3,2,1,2,2,2,1,2,2,2,4,1,3,3,42,300,1,2
153140557,8,801,80108,46,1,49,2,1,4,105,1,1,1,NA,NA,NA,2,NA,1,4,3,3,4,4,2,4,1,3,15,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,1,40,10,15,2,4,4,2,3,330,4,4,4,1,2,1,NA,11,18,1,1,4,3,1,2,2,4,2,4,4,108,96,5,1,4,3,4,2,1,2,2,1,1,1,1,2,3,1,3,2,42,300,1,4
153141419,11,1101,110101,71,1,71,2,1,2,1,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,1,15,15,15,5,2,2,1,1,NA,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,12,1,2,2,2,7,2,2,2,2,2,1,2,2,2,2,3,1,3,3,42,400,2,5
153142175,11,1101,110101,71,1,28,2,1,2,1,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,2,1,15,15,15,10,2,2,1,1,NA,2,2,2,1,2,4,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,213,1,1,2,4,3,4,1,1,1,2,1,2,1,2,2,3,1,3,1,42,400,2,2
153142958,11,1101,110101,71,1,47,2,1,2,1,7,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,15,30,20,5,3,2,1,1,NA,2,2,2,2,NA,3,3,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,3,101,2,1,2,3,2,3,2,2,2,2,1,2,2,2,2,3,1,3,3,42,400,2,4
153143413,10,1001,100109,40,1,56,2,1,2,2,10,1,1,NA,NA,NA,1,NA,1,1,1,1,2,1,2,2,1,5,96,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,45,10,10,45,1,1,3,2,2,1,2,1,2,NA,3,7,NA,NA,NA,NA,NA,1,2,4,4,4,3,4,2,13,2,3,2,3,2,3,2,1,2,2,2,1,2,2,2,3,1,2,3,33,200,2,5
153143560,11,1101,110101,71,1,42,2,1,3,201,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,15,30,30,10,2,2,1,1,NA,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,3,220,5,5,2,4,3,4,2,1,2,2,1,2,1,2,2,3,1,3,2,42,400,2,3
153144154,11,1101,110101,71,1,72,2,1,2,1,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,20,15,15,9,2,2,1,1,NA,3,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,13,2,4,2,4,7,4,1,1,2,2,1,2,1,2,2,3,1,3,2,42,400,2,5
153145069,11,1101,110101,71,1,58,2,1,2,2,7,1,1,NA,NA,NA,2,NA,1,3,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,15,45,30,8,3,2,1,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,3,213,1,20,1,5,3,3,2,1,2,2,1,2,1,2,2,3,1,3,2,42,400,1,5
153147650,21,2101,210101,76,1,61,3,1,2,12,9,2,NA,NA,NA,NA,NA,NA,1,4,1,3,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,2,1,60,0,3,5,2,2,1,4,998,2,3,4,2,NA,3,3,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,2,8,1,4,2,1,2,4,2,2,2,2,2,2,2,2,2,1,2,1,4,42,400,2,5
153147651,21,2101,210101,76,1,40,1,1,4,103,7,1,3,NA,NA,NA,NA,NA,1,4,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,30,5,20,3,2,2,2,2,30,4,2,2,1,1,3,3,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,2,11,2,1,1,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,4,42,400,1,3
153147652,21,2101,210101,76,1,31,3,3,2,2,8,1,1,NA,NA,NA,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,10,5,10,10,4,2,1,1,NA,4,4,2,1,1,3,2,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,2,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,1,3,3,42,400,2,2
153147653,21,2101,210101,76,1,35,4,3,5,108,1,2,NA,NA,NA,NA,NA,NA,1,4,1,3,4,5,3,4,1,5,96,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,2,2,1,15,30,30,15,4,4,2,3,365,4,4,4,2,NA,2,NA,98,-1,2,2,4,1,1,3,3,4,3,3,4,107,1,2,2,6,3,5,2,1,2,2,2,2,1,2,2,3,1,3,2,42,400,2,3
153147654,21,2101,210101,76,1,31,4,1,4,101,5,1,1,NA,NA,NA,4,NA,2,4,2,4,4,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,1,1,30,30,30,10,4,3,2,3,365,3,4,4,1,1,3,2,NA,NA,NA,NA,NA,3,1,3,2,4,2,4,4,106,11,1,1,6,3,5,2,1,2,2,2,1,2,2,2,3,1,3,2,42,400,1,2
153147655,21,2101,210101,76,1,60,2,1,2,2,8,1,1,NA,NA,NA,2,NA,2,2,2,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,1,5,0,5,3,2,2,2,1,NA,2,2,2,2,NA,3,1,NA,NA,NA,NA,NA,1,1,3,4,4,4,4,2,3,1,5,2,6,3,5,2,2,2,1,1,1,1,2,2,3,1,3,2,42,400,2,5
153147656,21,2101,210101,76,1,37,4,2,2,2,9,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,1,2,2,1,1,96,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,1,5,5,5,10,2,2,1,2,21,2,3,2,2,NA,3,98,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,2,10,1,9,1,3,5,3,1,1,2,2,2,2,1,2,2,3,1,3,2,42,400,1,3
153147657,21,2101,210101,76,1,70,1,3,2,3,8,1,1,NA,NA,NA,2,NA,1,2,1,2,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,98,120,5,10,5,2,2,2,6,150,2,2,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,3,3,4,4,1,1,2,11,2,2,1,4,3,2,2,2,2,2,2,2,2,2,2,1,1,3,4,42,400,1,5
153147658,21,2101,210101,76,1,42,4,1,4,104,3,2,NA,NA,NA,NA,NA,NA,1,1,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,2,4,15,2,2,1,2,1,2,3,2,2,NA,2,NA,1,12,1,2,2,3,1,2,4,4,4,2,2,1,7,2,1,6,5,5,1,1,1,1,1,1,1,1,2,3,1,3,1,42,400,1,3
153151127,12,1201,120114,42,1,32,1,1,5,105,2,1,1,NA,NA,NA,2,NA,3,3,3,2,5,5,2,4,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,2,2,12,20,60,10,5,4,2,2,6,90,2,4,5,1,2,1,NA,5,27,1,1,2,3,2,4,3,4,4,3,2,1,7,4,2,6,3,5,2,1,1,2,1,2,1,2,2,3,1,3,2,33,300,2,2
153151128,12,1201,120114,42,1,46,3,1,5,102,4,2,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,2,2,15,30,20,10,4,4,2,4,60,4,4,4,1,2,3,10,NA,NA,NA,NA,NA,4,1,4,3,3,4,4,4,117,96,1,1,6,3,5,2,1,1,1,1,1,1,1,2,3,1,3,1,33,300,1,4
153151139,12,1201,120114,42,1,28,3,1,2,12,8,1,1,2,NA,NA,2,2,1,2,1,2,2,2,2,2,1,3,96,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,2,2,17,10,10,10,5,3,2,2,4,90,2,3,2,1,2,2,NA,5,15,1,2,1,4,1,4,2,4,2,4,2,12,8,5,2,6,3,3,2,1,2,2,1,2,2,2,2,3,2,3,3,33,300,2,2
