"","FECHA","TC_NOMINAL","RESERVA_INT","RENDIMIENTO_BONO","ORO","PETROLEO","ANIO"
"1485",2023-07-03,3.634,73335.85044022,6.66,1921.64,70.64,2023
"1486",2023-07-04,3.626,73352.40988116,6.6,1925.48,70.64,2023
"1487",2023-07-05,3.632,73806.48868164,6.66,1915.3,71.79,2023
"1488",2023-07-06,3.646,74328.13767716,6.79,1910.9,71.8,2023
"1489",2023-07-07,3.641,74665.69103093,6.78,1925.05,73.86,2023
"1490",2023-07-08,3.641,74665.69103093,6.78,1925.05,73.86,2023
"1491",2023-07-09,3.641,74665.69103093,6.78,1925.05,73.86,2023
"1492",2023-07-10,3.635,74608.33973762,6.8,1925.35,72.99,2023
"1493",2023-07-11,3.621,74796.51423447,6.8,1932.23,74.83,2023
"1494",2023-07-12,3.581,75160.27729109,6.8,1957.35,75.75,2023
"1495",2023-07-13,3.571,75275.29468324,6.67,1960.51,76.89,2023
"1496",2023-07-14,3.555,74914.51771057,6.73,1955.21,75.42,2023
"1497",2023-07-15,3.555,74914.51771057,6.73,1955.21,75.42,2023
"1498",2023-07-16,3.555,74914.51771057,6.73,1955.21,75.42,2023
"1499",2023-07-17,3.557,74696.69487896,6.78,1955.04,74.15,2023
"1500",2023-07-18,3.569,74796.9504244,6.79,1978.72,75.75,2023
"1501",2023-07-19,3.578,74743.17619191,6.76,1976.64,75.35,2023
"1502",2023-07-20,3.582,74590.33603222,6.79,1969.53,75.63,2023
"1503",2023-07-21,3.587,74635.35905883,6.83,1961.94,77.17,2023
"1504",2023-07-22,3.587,74635.35905883,6.83,1961.94,77.17,2023
"1505",2023-07-23,3.587,74635.35905883,6.83,1961.94,77.17,2023
"1506",2023-07-24,3.59,74284.3469709,6.83,1954.73,78.89,2023
"1507",2023-07-25,3.603,74142.86656421,6.78,1964.96,80.03,2023
"1508",2023-07-26,3.598,74111.62151116,6.76,1972.07,78.78,2023
"1509",2023-07-27,3.596,74037.76735548,6.81,1946,80.09,2023
"1510",2023-07-28,3.596,74037.76735548,6.81,1959.49,80.42,2023
"1511",2023-07-29,3.596,74037.76735548,6.81,1959.49,80.42,2023
"1512",2023-07-30,3.596,74037.76735548,6.81,1959.49,80.42,2023
"1513",2023-07-31,3.613,73274.55685414,6.72,1965.09,81.8,2023
"1514",2023-08-01,3.642,74249.31310932,6.74,1944.29,81.37,2023
"1515",2023-08-02,3.657,74229.68373157,6.82,1934.45,79.49,2023
"1516",2023-08-03,3.699,74320.52836501,6.94,1934.06,81.55,2023
"1517",2023-08-04,3.683,74363.19749973,6.89,1942.91,82.82,2023
"1518",2023-08-05,3.683,74363.19749973,6.89,1942.91,82.82,2023
"1519",2023-08-06,3.683,74363.19749973,6.89,1942.91,82.82,2023
"1520",2023-08-07,3.692,74265.54275404,6.88,1936.56,81.94,2023
"1521",2023-08-08,3.7,74222.08648182,6.81,1925.24,82.92,2023
"1522",2023-08-09,3.694,74416.43508515,6.76,1914.46,84.4,2023
"1523",2023-08-10,3.661,74097.99857586,6.68,1912.48,82.82,2023
"1524",2023-08-11,3.684,74013.5092031,6.68,1913.76,83.19,2023
"1525",2023-08-12,3.684,74013.5092031,6.68,1913.76,83.19,2023
"1526",2023-08-13,3.684,74013.5092031,6.68,1913.76,83.19,2023
"1527",2023-08-14,3.706,74069.02756478,6.74,1907.1,82.51,2023
"1528",2023-08-15,3.712,73783.10769929,6.77,1902,80.99,2023
"1529",2023-08-16,3.721,73475.58250216,6.8,1891.81,79.38,2023
"1530",2023-08-17,3.715,73389.20625705,6.9,1889.43,80.39,2023
"1531",2023-08-18,3.709,73171,6.98,1889.31,81.25,2023
"1532",2023-08-19,3.709,73171,6.98,1889.31,81.25,2023
"1533",2023-08-20,3.709,73171,6.98,1889.31,81.25,2023
"1534",2023-08-21,3.724,72996.36165008,7.08,1894.93,80.72,2023
"1535",2023-08-22,3.722,72957.16129074,7.07,1897.48,80.35,2023
"1536",2023-08-23,3.71,73025.23038252,6.96,1915.48,79.49,2023
"1537",2023-08-24,3.689,72615.72578615,6.91,1916.91,79.7,2023
"1538",2023-08-25,3.691,72689.6732991,6.9,1914.96,80.48,2023
"1539",2023-08-26,3.691,72689.6732991,6.9,1914.96,80.48,2023
"1540",2023-08-27,3.691,72689.6732991,6.9,1914.96,80.48,2023
"1541",2023-08-28,3.693,72754.88613789,6.84,1920.17,80.1,2023
"1542",2023-08-29,3.685,72721.30016687,6.74,1937.54,81.16,2023
"1543",2023-08-30,3.685,72721.30016687,6.74,1942.32,81.63,2023
"1544",2023-08-31,3.689,71852.70555556,6.68,1940.19,83.63,2023
"1545",2023-09-01,3.692,72720.9482547,6.79,1940.06,85.55,2023
"1546",2023-09-02,3.692,72720.9482547,6.79,1940.06,85.55,2023
"1547",2023-09-03,3.692,72720.9482547,6.79,1940.06,85.55,2023
"1548",2023-09-04,3.691,72724.33726249,6.87,1942.69,85.55,2023
"1549",2023-09-05,3.694,72636.80139477,6.88,1926.12,86.69,2023
"1550",2023-09-06,3.705,72575.49105613,6.98,1916.56,87.54,2023
"1551",2023-09-07,3.708,72575.66215815,6.93,1919.68,86.87,2023
"1552",2023-09-08,3.715,72554.23753427,6.85,1919.08,87.51,2023
"1553",2023-09-09,3.715,72554.23753427,6.85,1919.08,87.51,2023
"1554",2023-09-10,3.715,72554.23753427,6.85,1919.08,87.51,2023
"1555",2023-09-11,3.699,72481.83785317,6.83,1922.3,87.29,2023
"1556",2023-09-12,3.708,72709.24567948,6.83,1913.67,88.84,2023
"1557",2023-09-13,3.705,72498.99754495,6.83,1908.12,88.52,2023
"1558",2023-09-14,3.713,72575.25862779,6.81,1910.79,90.16,2023
"1559",2023-09-15,3.715,72593.99515531,6.75,1923.91,90.77,2023
"1560",2023-09-16,3.715,72593.99515531,6.75,1923.91,90.77,2023
"1561",2023-09-17,3.715,72593.99515531,6.75,1923.91,90.77,2023
"1562",2023-09-18,3.708,72688.22793804,6.79,1933.84,91.48,2023
"1563",2023-09-19,3.712,72823.33263844,6.91,1931.36,91.2,2023
"1564",2023-09-20,3.718,72666.27228326,6.88,1930.3,90.28,2023
"1565",2023-09-21,3.739,72747.90323854,7.02,1920.02,90.43,2023
"1566",2023-09-22,3.747,72426.90166702,6.97,1925.23,91.13,2023
"1567",2023-09-23,3.747,72426.90166702,6.97,1925.23,91.13,2023
"1568",2023-09-24,3.747,72426.90166702,6.97,1925.23,91.13,2023
"1569",2023-09-25,3.776,71915.20948589,7.15,1915.92,90.68,2023
"1570",2023-09-26,3.784,71706.81983658,7.22,1900.65,90.39,2023
"1571",2023-09-27,3.81,71726.40086856,7.45,1875.12,93.68,2023
"1572",2023-09-28,3.8,71492.82172976,7.37,1864.87,91.71,2023
"1573",2023-09-29,3.784,71233.7088886,7.23,1848.63,90.79,2023
"1574",2023-09-30,3.784,71233.7088886,7.23,1848.63,90.79,2023
"1575",2023-10-01,3.784,71233.7088886,7.23,1848.63,90.79,2023
"1576",2023-10-02,3.796,71032.33237525,7.34,1828.03,88.82,2023
"1577",2023-10-03,3.821,71362.1505218,7.48,1823.02,89.23,2023
"1578",2023-10-04,3.812,71436.59605888,7.5,1816.89,84.27,2023
"1579",2023-10-05,3.82,71605.50755266,7.57,1820.3,82.31,2023
"1580",2023-10-06,3.826,71645.46999204,7.56,1833.01,82.79,2023
"1581",2023-10-07,3.826,71645.46999204,7.56,1833.01,82.79,2023
"1582",2023-10-08,3.826,71645.46999204,7.56,1833.01,82.79,2023
"1583",2023-10-09,3.835,71692.36859006,7.52,1861.41,86.38,2023
"1584",2023-10-10,3.82,71602.19841896,7.48,1860.4,85.97,2023
"1585",2023-10-11,3.83,71647.40073483,7.53,1874.36,83.49,2023
"1586",2023-10-12,3.836,71828.75103532,7.65,1868.9,82.91,2023
"1587",2023-10-13,3.857,72171.73672965,7.68,1932.82,87.69,2023
"1588",2023-10-14,3.857,72171.73672965,7.68,1932.82,87.69,2023
"1589",2023-10-15,3.857,72171.73672965,7.68,1932.82,87.69,2023
"1590",2023-10-16,3.859,71815.41902552,7.72,1920.2,86.66,2023
"1591",2023-10-17,3.853,71508.65989523,7.69,1923.18,86.6,2023
"1592",2023-10-18,3.868,71516.86207747,7.72,1950.5,87.6,2023
"1593",2023-10-19,3.871,71653.6662984,7.75,1951.19,87.6,2023
"1594",2023-10-20,3.875,71700.58885465,7.76,1980.85,88.6,2023
"1595",2023-10-21,3.875,71700.58885465,7.76,1980.85,88.6,2023
"1596",2023-10-22,3.875,71700.58885465,7.76,1980.85,88.6,2023
"1597",2023-10-23,3.862,71895.25526866,7.73,1977.47,85.44,2023
"1598",2023-10-24,3.863,71686.83274548,7.66,1973.29,84.48,2023
"1599",2023-10-25,3.876,71677.21662619,7.71,1981.3,85.97,2023
"1600",2023-10-26,3.867,71720.32492205,7.68,1985.67,83.7,2023
"1601",2023-10-27,3.854,71595.46896647,7.69,2006.12,85.94,2023
"1602",2023-10-28,3.854,71595.46896647,7.69,2006.12,85.94,2023
"1603",2023-10-29,3.854,71595.46896647,7.69,2006.12,85.94,2023
"1604",2023-10-30,3.833,71609.61696523,7.66,1997.74,82.93,2023
"1605",2023-10-31,3.838,71147.78735873,7.66,1982.37,81.54,2023
"1606",2023-11-01,3.838,71147.78735873,7.66,1996.1,82.31,2023
"1607",2023-11-02,3.768,71595.31971887,7.32,1983.86,81.6,2023
"1608",2023-11-03,3.74,72025.97794095,7.29,1994.39,81.09,2023
"1609",2023-11-04,3.74,72025.97794095,7.29,1994.39,81.09,2023
"1610",2023-11-05,3.74,72025.97794095,7.29,1994.39,81.09,2023
"1611",2023-11-06,3.76,72197.23002445,7.25,1981.21,81.44,2023
"1612",2023-11-07,3.777,72373.16988311,7.23,1967.37,77.86,2023
"1613",2023-11-08,3.796,74047.77634417,7.14,1955.73,75.88,2023
"1614",2023-11-09,3.802,74083.01945875,7.16,1964.46,76.24,2023
"1615",2023-11-10,3.805,74005.20978994,7.18,1940.2,77.17,2023
"1616",2023-11-11,3.805,74005.20978994,7.18,1940.2,77.17,2023
"1617",2023-11-12,3.805,74005.20978994,7.18,1940.2,77.17,2023
"1618",2023-11-13,3.808,73841.27898621,7.2,1946.5,78.76,2023
"1619",2023-11-14,3.763,72473.97317205,7.08,1962.96,78.8,2023
"1620",2023-11-15,3.772,72253.59669536,7.13,1959.51,77.05,2023
"1621",2023-11-16,3.774,72405.86699544,7.11,1980.9,72.9,2023
"1622",2023-11-17,3.762,72243.74572346,7.12,1981.01,76.29,2023
"1623",2023-11-18,3.762,72243.74572346,7.12,1981.01,76.29,2023
"1624",2023-11-19,3.762,72243.74572346,7.12,1981.01,76.29,2023
"1625",2023-11-20,3.731,72019.13406508,7.08,1978.07,77.6,2023
"1626",2023-11-21,3.737,72067.44423834,7.06,1999.65,78.25,2023
"1627",2023-11-22,3.739,73843.2309843,7.09,1987.59,76.7,2023
"1628",2023-11-23,3.737,73853.98005612,7.15,1992.6,76.7,2023
"1629",2023-11-24,3.732,73989.02424359,7.18,2001.52,74.73,2023
"1630",2023-11-25,3.732,73989.02424359,7.18,2001.52,74.73,2023
"1631",2023-11-26,3.732,73989.02424359,7.18,2001.52,74.73,2023
"1632",2023-11-27,3.722,72621.60452251,7.22,2012.81,74.36,2023
"1633",2023-11-28,3.727,72876.70555369,7.24,2038.77,75.99,2023
"1634",2023-11-29,3.729,72905.19136359,7.18,2047.41,77.46,2023
"1635",2023-11-30,3.737,71751.297916,7.2,2036.41,75.96,2023
"1636",2023-12-01,3.731,72869.84751569,7.1,2072.22,74.07,2023
"1637",2023-12-02,3.731,72869.84751569,7.1,2072.22,74.07,2023
"1638",2023-12-03,3.731,72869.84751569,7.1,2072.22,74.07,2023
"1639",2023-12-04,3.751,73018.58903532,7.1,2029.42,73.04,2023
"1640",2023-12-05,3.759,73005.33316037,7.04,2019.36,72.32,2023
"1641",2023-12-06,3.752,73035.05769587,6.88,2025.55,69.38,2023
"1642",2023-12-07,3.754,73015.74578576,6.92,2028.47,69.34,2023
"1643",2023-12-08,3.754,73015.74578576,6.92,2004.67,71.23,2023
"1644",2023-12-09,3.754,73015.74578576,6.92,2004.67,71.23,2023
"1645",2023-12-10,3.754,73015.74578576,6.92,2004.67,71.23,2023
"1646",2023-12-11,3.774,73075.2057383,7.061,1981.95,71.32,2023
"1647",2023-12-12,3.775,73373.96283508,7.08,1979.54,68.61,2023
"1648",2023-12-13,3.791,73765.85875016,6.97,2027.74,69.47,2023
"1649",2023-12-14,3.762,73748.12302824,6.75,2036.36,71.58,2023
"1650",2023-12-15,3.758,73283.77710435,6.77,2019.62,71.43,2023
"1651",2023-12-16,3.758,73283.77710435,6.77,2019.62,71.43,2023
"1652",2023-12-17,3.758,73283.77710435,6.77,2019.62,71.43,2023
"1653",2023-12-18,3.736,72880.2195505,6.8,2027.19,72.47,2023
"1654",2023-12-19,3.719,73097.92223889,6.82,2040.35,73.44,2023
"1655",2023-12-20,3.702,73067.64991118,6.79,2031.39,73.97,2023
"1656",2023-12-21,3.688,73280.64431808,6.8,2045.95,73.59,2023
"1657",2023-12-22,3.682,73305.87324863,6.8,2053.08,73.26,2023
"1658",2023-12-23,3.682,73305.87324863,6.8,2053.08,73.26,2023
"1659",2023-12-24,3.682,73305.87324863,6.8,2053.08,73.26,2023
"1660",2023-12-25,3.682,73305.87324863,6.8,2053.08,73.26,2023
"1661",2023-12-26,3.691,73436.87312396,6.79,2067.81,75.57,2023
"1662",2023-12-27,3.693,73586.3764289,6.68,2077.49,74.11,2023
"1663",2023-12-28,3.704,73492.9590279,6.66,2065.61,71.77,2023
"1664",2023-12-29,3.704,71033.01046251,6.69,2062.98,71.65,2023
"1665",2023-12-30,3.704,71033.01046251,6.69,2062.98,71.65,2023
"1666",2023-12-31,3.704,71033.01046251,6.69,2062.98,71.65,2023
"1667",2024-01-01,3.704,71033.01046251,6.69,2062.98,71.65,2024
"1668",2024-01-02,3.704,71033.01046251,6.69,2058.96,70.38,2024
"1669",2024-01-03,3.733,73476.52287032,6.78,2041.49,72.7,2024
"1670",2024-01-04,3.725,73628.73021465,6.84,2043.65,72.19,2024
"1671",2024-01-05,3.716,73743.0048382,6.85,2045.45,73.81,2024
"1672",2024-01-06,3.716,73743.0048382,6.85,2045.45,73.81,2024
"1673",2024-01-07,3.716,73743.0048382,6.85,2045.45,73.81,2024
"1674",2024-01-08,3.696,74120.06367204,6.82,2028.07,70.77,2024
"1675",2024-01-09,3.706,74182.24348236,6.79,2030.2,72.24,2024
"1676",2024-01-10,3.697,74101.49684819,6.72,2024.41,71.37,2024
"1677",2024-01-11,3.699,74234.14722984,6.63,2028.91,72.02,2024
"1678",2024-01-12,3.695,74896.26352529,6.55,2049.06,72.68,2024
"1679",2024-01-13,3.695,74896.26352529,6.55,2049.06,72.68,2024
"1680",2024-01-14,3.695,74896.26352529,6.55,2049.06,72.68,2024
"1681",2024-01-15,3.694,74903.08325584,6.56,2056.55,72.68,2024
"1682",2024-01-16,3.72,75045.37021022,6.59,2028.44,72.4,2024
"1683",2024-01-17,3.743,74958.89194875,6.67,2006.25,72.56,2024
"1684",2024-01-18,3.745,74996.12431875,6.69,2023.34,74.08,2024
"1685",2024-01-19,3.74,74912.48599115,6.66,2029.49,73.41,2024
"1686",2024-01-20,3.74,74912.48599115,6.66,2029.49,73.41,2024
"1687",2024-01-21,3.74,74912.48599115,6.66,2029.49,73.41,2024
"1688",2024-01-22,3.739,75092.22331588,6.61,2021.7,75.19,2024
"1689",2024-01-23,3.767,74874.82575776,6.63,2029.28,74.77,2024
"1690",2024-01-24,3.759,74961.94136144,6.65,2013.89,75.64,2024
"1691",2024-01-25,3.763,74675.28160916,6.64,2020.84,77.81,2024
"1692",2024-01-26,3.792,74710.08272638,6.68,2018.52,78.01,2024
"1693",2024-01-27,3.792,74710.08272638,6.68,2018.52,78.01,2024
"1694",2024-01-28,3.792,74710.08272638,6.68,2018.52,78.01,2024
"1695",2024-01-29,3.809,74634.16026962,6.66,2033.23,76.78,2024
"1696",2024-01-30,3.807,74379.54148397,6.65,2037.01,77.82,2024
"1697",2024-01-31,3.808,73327.46532753,6.6,2039.52,75.85,2024
"1698",2024-02-01,3.81,74426.21553932,6.53,2054.99,73.82,2024
"1699",2024-02-02,3.83,74443.93514255,6.7,2039.76,72.28,2024
"1700",2024-02-03,3.83,74443.93514255,6.7,2039.76,72.28,2024
"1701",2024-02-04,3.83,74443.93514255,6.7,2039.76,72.28,2024
"1702",2024-02-05,3.861,74340.62094378,6.93,2025.11,72.78,2024
"1703",2024-02-06,3.861,74591.09791357,6.74,2036.14,73.31,2024
"1704",2024-02-07,3.841,74255.70832875,6.7,2035.36,73.86,2024
"1705",2024-02-08,3.86,74143.09212588,6.73,2034.52,76.22,2024
"1706",2024-02-09,3.862,74351.20169067,6.71,2024.26,76.84,2024
"1707",2024-02-10,3.862,74351.20169067,6.71,2024.26,76.84,2024
"1708",2024-02-11,3.862,74351.20169067,6.71,2024.26,76.84,2024
"1709",2024-02-12,3.867,74460.17831219,6.71,2020.05,76.92,2024
"1710",2024-02-13,3.883,74546.3337842,6.77,1993.15,77.87,2024
"1711",2024-02-14,3.874,74480.06560966,6.74,1992.33,76.64,2024
"1712",2024-02-15,3.84,74282.56421387,6.7,2004.4,78.03,2024
"1713",2024-02-16,3.818,74006.77659387,6.7,2013.59,79.19,2024
"1714",2024-02-17,3.818,74006.77659387,6.7,2013.59,79.19,2024
"1715",2024-02-18,3.818,74006.77659387,6.7,2013.59,79.19,2024
"1716",2024-02-19,3.795,74013.96054023,6.7,2017.21,79.19,2024
"1717",2024-02-20,3.782,73928.75924391,6.71,2024.41,78.18,2024
"1718",2024-02-21,3.795,73668.20148106,6.74,2025.99,79.04,2024
"1719",2024-02-22,3.785,74384.34255361,6.76,2024.39,79.71,2024
"1720",2024-02-23,3.795,74304.55213745,6.81,2035.4,77.54,2024
"1721",2024-02-24,3.795,74304.55213745,6.81,2035.4,77.54,2024
"1722",2024-02-25,3.795,74304.55213745,6.81,2035.4,77.54,2024
"1723",2024-02-26,3.797,74059.11807248,6.89,2031.24,77.58,2024
"1724",2024-02-27,3.787,74267.17556663,6.86,2030.48,78.87,2024
"1725",2024-02-28,3.794,74072.01318152,6.84,2034.55,78.54,2024
"1726",2024-02-29,3.779,73943.03283999,6.86,2044.3,78.26,2024
"1727",2024-03-01,3.767,74624.90396774,6.83,2082.92,79.97,2024
"1728",2024-03-02,3.767,74624.90396774,6.83,2082.92,79.97,2024
"1729",2024-03-03,3.767,74624.90396774,6.83,2082.92,79.97,2024
"1730",2024-03-04,3.769,74565.45721837,6.88,2114.48,78.74,2024
"1731",2024-03-05,3.745,74980.81961952,6.9,2128.04,78.15,2024
"1732",2024-03-06,3.733,75113.94865415,6.95,2148.18,79.13,2024
"1733",2024-03-07,3.709,75423.01109352,6.94,2159.98,78.93,2024
"1734",2024-03-08,3.686,75570.66815674,6.97,2178.95,78.01,2024
"1735",2024-03-09,3.686,75570.66815674,6.97,2178.95,78.01,2024
"1736",2024-03-10,3.686,75570.66815674,6.97,2178.95,78.01,2024
"1737",2024-03-11,3.687,75585.56736326,7.02,2182.75,77.93,2024
"1738",2024-03-12,3.68,75630.41061937,7.04,2158.34,77.56,2024
"1739",2024-03-13,3.672,75601.70834023,6.99,2174.41,79.72,2024
"1740",2024-03-14,3.685,76222.41285445,7.02,2162.19,81.26,2024
"1741",2024-03-15,3.686,76148.04574802,6.96,2155.9,81.04,2024
"1742",2024-03-16,3.686,76148.04574802,6.96,2155.9,81.04,2024
"1743",2024-03-17,3.686,76148.04574802,6.96,2155.9,81.04,2024
"1744",2024-03-18,3.703,75887.26590183,6.99,2160.36,82.72,2024
"1745",2024-03-19,3.699,75844.91097266,6.98,2157.59,83.47,2024
"1746",2024-03-20,3.692,76892.59135441,7.02,2186.39,81.68,2024
"1747",2024-03-21,3.686,76868.65605876,7,2181.33,81.54,2024
"1748",2024-03-22,3.703,76708.8559293,6.94,2165.44,81.04,2024
"1749",2024-03-23,3.703,76708.8559293,6.94,2165.44,81.04,2024
"1750",2024-03-24,3.703,76708.8559293,6.94,2165.44,81.04,2024
"1751",2024-03-25,3.706,76734.13217806,7.01,2171.83,82.84,2024
"1752",2024-03-26,3.717,76742.85207123,7.33,2178.8,81.62,2024
"1753",2024-03-27,3.717,73827.92839165,7.34,2194.79,81.35,2024
"1754",2024-03-28,3.717,73827.92839165,7.34,2229.87,83.17,2024
"1755",2024-03-29,3.717,73827.92839165,7.34,2229.87,83.17,2024
"1756",2024-03-30,3.717,73827.92839165,7.34,2229.87,83.17,2024
"1757",2024-03-31,3.717,73827.92839165,7.34,2229.87,83.17,2024
"1758",2024-04-01,3.725,74971.10824877,7.54,2251.44,83.71,2024
"1759",2024-04-02,3.704,76812.37183319,7.49,2280.67,85.15,2024
"1760",2024-04-03,3.687,76443.42645634,7.2,2300,85.43,2024
"1761",2024-04-04,3.685,76714.81874995,7.16,2290.94,86.59,2024
"1762",2024-04-05,3.676,76912.74163547,7.22,2329.75,86.91,2024
"1763",2024-04-06,3.676,76912.74163547,7.22,2329.75,86.91,2024
"1764",2024-04-07,3.676,76912.74163547,7.22,2329.75,86.91,2024
"1765",2024-04-08,3.688,76688.57915006,7.25,2339.03,86.43,2024
"1766",2024-04-09,3.69,76692.34065289,7.28,2352.78,85.23,2024
"1767",2024-04-10,3.714,76590.768412,7.38,2334.04,86.21,2024
"1768",2024-04-11,3.69,76826.82359312,7.45,2372.52,85.02,2024
"1769",2024-04-12,3.704,76959.79140982,7.35,2344.37,85.66,2024
"1770",2024-04-13,3.704,76959.79140982,7.35,2344.37,85.66,2024
"1771",2024-04-14,3.704,76959.79140982,7.35,2344.37,85.66,2024
"1772",2024-04-15,3.738,76674.46185841,7.46,2383.34,85.41,2024
"1773",2024-04-16,3.754,76483.0563332,7.6,2382.89,85.36,2024
"1774",2024-04-17,3.746,76232.28689668,7.58,2361.02,82.69,2024
"1775",2024-04-18,3.728,76019.11146238,7.59,2379.04,82.73,2024
"1776",2024-04-19,3.681,76389.84264224,7.5,2391.93,83.14,2024
"1777",2024-04-20,3.681,76389.84264224,7.5,2391.93,83.14,2024
"1778",2024-04-21,3.681,76389.84264224,7.5,2391.93,83.14,2024
"1779",2024-04-22,3.695,76213.51718073,7.34,2327.3,82.85,2024
"1780",2024-04-23,3.706,76556.96238332,7.3,2322.02,84.66,2024
"1781",2024-04-24,3.731,75915.72551,7.34,2316.17,84.17,2024
"1782",2024-04-25,3.754,76250.6258435,7.36,2332.46,85.17,2024
"1783",2024-04-26,3.741,75953.86278033,7.37,2337.96,83.85,2024
"1784",2024-04-27,3.741,75953.86278033,7.37,2337.96,83.85,2024
"1785",2024-04-28,3.741,75953.86278033,7.37,2337.96,83.85,2024
"1786",2024-04-29,3.73,75887.12403791,7.355,2335.66,82.63,2024
"1787",2024-04-30,3.765,74511.66988769,7.29,2286.25,81.93,2024
"1788",2024-05-01,3.765,74511.66988769,7.29,2319.56,79,2024
"1789",2024-05-02,3.723,75725.49908054,7.22,2303.83,78.95,2024
"1790",2024-05-03,3.72,76266.50589016,7.1,2301.74,78.11,2024
"1791",2024-05-04,3.72,76266.50589016,7.1,2301.74,78.11,2024
"1792",2024-05-05,3.72,76266.50589016,7.1,2301.74,78.11,2024
"1793",2024-05-06,3.725,76395.08595296,7.1,2323.97,78.48,2024
"1794",2024-05-07,3.721,76365.29893991,7.05,2314.1,78.38,2024
"1795",2024-05-08,3.722,76366.15055091,7.13,2308.85,78.99,2024
"1796",2024-05-09,3.69,75265.04666811,7.13,2346.33,79.26,2024
"1797",2024-05-10,3.715,75654.81350399,7.12,2360.5,78.26,2024
"1798",2024-05-11,3.715,75654.81350399,7.12,2360.5,78.26,2024
"1799",2024-05-12,3.715,75654.81350399,7.12,2360.5,78.26,2024
"1800",2024-05-13,3.724,75611.68556557,7.09,2336.32,79.12,2024
"1801",2024-05-14,3.717,75579.9062356,7.113,2357.91,78.02,2024
"1802",2024-05-15,3.717,75565.70330846,7.06,2385.99,78.63,2024
"1803",2024-05-16,3.731,75479.18491902,7.06,2376.86,79.23,2024
"1804",2024-05-17,3.738,75525.63784818,7.06,2415.22,80.06,2024
"1805",2024-05-18,3.738,75525.63784818,7.06,2415.22,80.06,2024
"1806",2024-05-19,3.738,75525.63784818,7.06,2415.22,80.06,2024
"1807",2024-05-20,3.733,75403.85376832,7.066,2425.31,79.8,2024
"1808",2024-05-21,3.731,75575.90235236,7.05,2421.05,79.26,2024
"1809",2024-05-22,3.735,75410.50327943,7.09,2378.85,78.23,2024
"1810",2024-05-23,3.735,75381.60335097,7.12,2329.27,77.61,2024
"1811",2024-05-24,3.741,75029.45907207,7.09,2333.83,78.74,2024
"1812",2024-05-25,3.741,75029.45907207,7.09,2333.83,78.74,2024
"1813",2024-05-26,3.741,75029.45907207,7.09,2333.83,78.74,2024
"1814",2024-05-27,3.745,75048.03872647,7.04,2350.97,78.74,2024
"1815",2024-05-28,3.748,74853.69554459,7.11,2361.31,79.83,2024
"1816",2024-05-29,3.757,74929.06063349,7.11,2338.12,79.23,2024
"1817",2024-05-30,3.757,74941.35326832,7.13,2343.07,77.91,2024
"1818",2024-05-31,3.723,73920.00259049,7.06,2327.33,76.99,2024
"1819",2024-06-01,3.723,73920.00259049,7.06,2327.33,76.99,2024
"1820",2024-06-02,3.723,73920.00259049,7.06,2327.33,76.99,2024
"1821",2024-06-03,3.727,76987.73439084,7.034,2350.75,74.22,2024
"1822",2024-06-04,3.744,78268.70311608,7.013,2327.01,73.25,2024
"1823",2024-06-05,3.748,78563.54777076,7.01,2355.32,74.07,2024
"1824",2024-06-06,3.755,78292.73925456,6.99,2376.06,75.55,2024
"1825",2024-06-07,3.755,78292.73925456,NA,2293.78,75.53,2024
"1826",2024-06-08,3.755,78292.73925456,NA,2293.78,75.53,2024
"1827",2024-06-09,3.755,78292.73925456,NA,2293.78,75.53,2024
"1828",2024-06-10,3.779,78146.87605696,NA,2310.88,77.74,2024
